DN    ,count               ,mean_0              ,stdev_0            ,min_0               ,max_0               ,mean_1              ,stdev_1            ,min_1               ,max_1               ,mean_2              ,stdev_2            ,min_2               ,max_2               ,mean_3              ,stdev_3            ,min_3               ,max_3               ,mean_4              ,stdev_4            ,min_4               ,max_4               ,mean_5              ,stdev_5            ,min_5               ,max_5               ,mean_6              ,stdev_6            ,min_6               ,max_6               ,mean_7              ,stdev_7            ,min_7               ,max_7               ,mean_8              ,stdev_8            ,min_8               ,max_8               ,mean_9              ,stdev_9            ,min_9               ,max_9
"2"   ,55.000000000000000  ,552.000000000000000 ,32.623554317337899 ,505.000000000000000 ,686.000000000000000 ,854.563636363635965 ,36.285270777835002 ,802.000000000000000 ,1002.000000000000000,805.036363636363944 ,101.141624877338998,612.000000000000000 ,1126.000000000000000,1228.090909090909918,54.178809827675799 ,1139.000000000000000,1368.000000000000000,2619.872727272730117,179.779706198842007,2305.000000000000000,3019.000000000000000,2934.290909090910191,220.565995224008986,2609.000000000000000,3444.000000000000000,2999.381818181820108,285.540260565896006,2361.000000000000000,3552.000000000000000,3131.490909090910009,246.346704848875987,2696.000000000000000,3677.000000000000000,2541.490909090910009,145.119219536173006,2308.000000000000000,2843.000000000000000,1584.454545454550043,164.488637250453991,1294.000000000000000,1953.000000000000000
"28"  ,55.000000000000000  ,792.145454545454982 ,69.142477211061404 ,674.000000000000000 ,924.000000000000000 ,1152.599999999999909,95.501522190700214 ,1017.000000000000000,1335.000000000000000,1562.018181818179983,131.362305167256011,1323.000000000000000,1793.000000000000000,1714.163636363640080,103.725021738634993,1572.000000000000000,1885.000000000000000,2171.563636363639944,152.486522007486002,1956.000000000000000,2552.000000000000000,2310.672727272729389,166.984591720476004,2079.000000000000000,2711.000000000000000,2274.181818181819835,209.619504579933988,1962.000000000000000,2786.000000000000000,2370.109090909089900,195.267117400876003,2091.000000000000000,2837.000000000000000,3659.181818181819835,95.302265899206702 ,3501.000000000000000,3806.000000000000000,2447.781818181820199,149.521420602050028,2208.000000000000000,2698.000000000000000
"30"  ,123.000000000000000 ,756.154471544714966 ,54.337143127735402 ,530.000000000000000 ,840.000000000000000 ,1102.333333333330074,67.794248349618101 ,830.000000000000000 ,1226.000000000000000,1422.626016260159986,108.585872822493002,887.000000000000000 ,1550.000000000000000,1655.178861788619997,73.647480288141494 ,1438.000000000000000,1802.000000000000000,2283.016260162599792,128.136900646187001,2039.000000000000000,2516.000000000000000,2438.747967479670478,144.502004835825971,2174.000000000000000,2707.000000000000000,2440.829268292679899,186.332802358323022,1995.000000000000000,2931.000000000000000,2496.089430894310226,180.728036242580998,2124.000000000000000,2803.000000000000000,3513.430894308939969,70.886781271478299 ,3259.000000000000000,3643.000000000000000,2352.609756097559966,183.245720283992000,1951.000000000000000,2694.000000000000000
"15"  ,213.000000000000000 ,680.075117370892031 ,51.528925661428801 ,517.000000000000000 ,795.000000000000000 ,1008.488262910800017,66.979270964601298 ,774.000000000000000 ,1143.000000000000000,1388.600938967140110,109.644259238775007,1023.000000000000000,1593.000000000000000,1644.103286384980038,69.197479494515903 ,1473.000000000000000,1792.000000000000000,2272.431924882630028,76.217980066572906 ,2139.000000000000000,2528.000000000000000,2448.488262910800586,93.731532033991598 ,2252.000000000000000,2706.000000000000000,2451.037558685450222,135.706149308161002,2214.000000000000000,2905.000000000000000,2587.122065727699919,117.673132709851998,2345.000000000000000,2895.000000000000000,3744.887323943660249,163.189542761968994,3344.000000000000000,4112.000000000000000,2695.431924882630028,211.979732287128996,2309.000000000000000,3198.000000000000000
"9"   ,353.000000000000000 ,741.456090651558043 ,69.952085253153896 ,422.000000000000000 ,900.000000000000000 ,1083.101983002829911,86.327276459003897 ,691.000000000000000 ,1288.000000000000000,1449.019830028330034,153.773564908742998,679.000000000000000 ,1764.000000000000000,1668.045325779040013,96.746935510363500 ,1277.000000000000000,1947.000000000000000,2413.249291784699835,101.110595141066995,2154.000000000000000,2687.000000000000000,2655.883852691220000,119.799693593575995,2340.000000000000000,2974.000000000000000,2668.776203966010144,170.967345700213002,2234.000000000000000,3412.000000000000000,2788.487252124649785,140.405016751808006,2424.000000000000000,3161.000000000000000,3714.144475920679724,152.422070547991012,3265.000000000000000,4032.000000000000000,2649.861189801700220,202.154588956275006,2068.000000000000000,3118.000000000000000
"50"  ,80.000000000000000  ,418.000000000000000 ,59.423602692549899 ,335.000000000000000 ,671.000000000000000 ,728.362499999999955 ,64.643764567577705 ,651.000000000000000 ,1023.000000000000000,556.587499999999977 ,129.185833544578998,365.000000000000000 ,1031.000000000000000,1134.912499999999909,68.204679625263594 ,1046.000000000000000,1378.000000000000000,2711.125000000000000,147.236946295521989,2435.000000000000000,3013.000000000000000,3105.662499999999909,175.529141707603998,2798.000000000000000,3482.000000000000000,3210.125000000000000,237.377730018763003,2613.000000000000000,3733.000000000000000,3413.687500000000000,203.601596183218987,3032.000000000000000,3821.000000000000000,2174.662499999999909,218.017067253745012,1897.000000000000000,2763.000000000000000,1157.325000000000045,225.679159231401997,861.000000000000000 ,1784.000000000000000
"51"  ,190.000000000000000 ,597.668421052631970 ,78.286615941608602 ,330.000000000000000 ,721.000000000000000 ,918.342105263158032 ,101.296379100265995,590.000000000000000 ,1104.000000000000000,1329.031578947370008,242.930301264840011,570.000000000000000 ,1683.000000000000000,1562.394736842109978,135.588846967176011,1183.000000000000000,1829.000000000000000,2272.642105263159920,138.531291962094002,2011.000000000000000,2753.000000000000000,2465.410526315789866,204.690939811687002,2076.000000000000000,3156.000000000000000,2436.121052631580369,331.820170394098000,1970.000000000000000,3534.000000000000000,2526.447368421050214,243.126580719381991,2091.000000000000000,3219.000000000000000,3461.226315789469481,261.795643760883991,2839.000000000000000,3957.000000000000000,2213.605263157890022,315.783927490050985,1541.000000000000000,2995.000000000000000
"53"  ,80.000000000000000  ,636.375000000000000 ,81.928399582976397 ,466.000000000000000 ,765.000000000000000 ,921.612499999999955 ,100.492646465654005,737.000000000000000 ,1104.000000000000000,1084.787499999999909,179.637235980274994,699.000000000000000 ,1411.000000000000000,1360.974999999999909,108.533023032659997,1180.000000000000000,1585.000000000000000,2171.724999999999909,108.959053393719998,1872.000000000000000,2347.000000000000000,2409.037499999999909,119.148077612414994,2061.000000000000000,2656.000000000000000,2481.362500000000182,172.943266013721995,2128.000000000000000,2885.000000000000000,2641.712500000000091,120.144342908479999,2392.000000000000000,2933.000000000000000,3257.974999999999909,273.280491830628989,2795.000000000000000,3787.000000000000000,2492.187500000000000,362.688662167095003,1949.000000000000000,3220.000000000000000
"61"  ,35.000000000000000  ,877.628571428571036 ,95.823086286897706 ,697.000000000000000 ,996.000000000000000 ,1335.485714285709719,145.701421412698011,1046.000000000000000,1551.000000000000000,1759.571428571430033,237.815955249913003,1314.000000000000000,2133.000000000000000,2012.085714285710083,132.572149375034002,1674.000000000000000,2187.000000000000000,2615.485714285709946,141.278275968047012,2314.000000000000000,2909.000000000000000,2806.228571428569921,139.770838857602001,2513.000000000000000,3100.000000000000000,2782.657142857140116,173.109442236976008,2470.000000000000000,3191.000000000000000,2966.771428571430079,146.603925337520991,2713.000000000000000,3303.000000000000000,3984.971428571429897,146.668190086314013,3650.000000000000000,4198.000000000000000,2906.942857142859793,145.170273828223998,2666.000000000000000,3158.000000000000000
"31"  ,128.000000000000000 ,781.125000000000000 ,55.688249230535199 ,490.000000000000000 ,884.000000000000000 ,1110.664062500000000,60.681857520885401 ,755.000000000000000 ,1233.000000000000000,1501.390625000000000,107.066998994190996,953.000000000000000 ,1701.000000000000000,1674.320312500000000,69.629608779593298 ,1467.000000000000000,1827.000000000000000,2114.406250000000000,86.859959469568693 ,1981.000000000000000,2377.000000000000000,2253.695312500000000,108.394624513965994,2086.000000000000000,2571.000000000000000,2184.492187500000000,120.775121029722001,1906.000000000000000,2753.000000000000000,2285.445312500000000,128.782109127772998,2091.000000000000000,2712.000000000000000,3583.304687500000455,95.704890781958596 ,3209.000000000000000,3729.000000000000000,2315.625000000000000,97.325494956377895 ,1950.000000000000000,2478.000000000000000
