DN    ,count               ,mean_0              ,stdev_0            ,min_0               ,max_0               ,mean_1              ,stdev_1            ,min_1               ,max_1               ,mean_2              ,stdev_2            ,min_2               ,max_2               ,mean_3              ,stdev_3            ,min_3               ,max_3               ,mean_4              ,stdev_4            ,min_4               ,max_4               ,mean_5              ,stdev_5            ,min_5               ,max_5               ,mean_6              ,stdev_6            ,min_6               ,max_6               ,mean_7              ,stdev_7            ,min_7               ,max_7               ,mean_8              ,stdev_8            ,min_8               ,max_8               ,mean_9              ,stdev_9            ,min_9               ,max_9
"2"   ,55.000000000000000  ,525.763636363636010 ,23.999971941622402 ,476.000000000000000 ,576.000000000000000 ,803.963636363636056 ,30.316823123633299 ,732.000000000000000 ,880.000000000000000 ,651.218181818181961 ,57.641192481653398 ,573.000000000000000 ,844.000000000000000 ,1117.945454545450048,32.513483346551098 ,1066.000000000000000,1209.000000000000000,2694.836363636360147,153.126401869483004,2387.000000000000000,3014.000000000000000,3060.290909090910191,191.819714037952991,2722.000000000000000,3452.000000000000000,3144.199999999999818,269.011523916730027,2537.000000000000000,3766.000000000000000,3265.527272727269974,203.324212413416006,2848.000000000000000,3697.000000000000000,2228.727272727269792,91.537576689185101 ,2096.000000000000000,2422.000000000000000,1330.181818181820063,130.489830866607008,1136.000000000000000,1547.000000000000000
"28"  ,55.000000000000000  ,719.054545454544950 ,58.022798259349599 ,600.000000000000000 ,830.000000000000000 ,1072.854545454549907,78.885857104924597 ,958.000000000000000 ,1224.000000000000000,1433.200000000000045,114.877454836140998,1167.000000000000000,1639.000000000000000,1612.309090909089946,87.314644464987794 ,1491.000000000000000,1757.000000000000000,2163.872727272730117,174.926868798389989,1933.000000000000000,2609.000000000000000,2317.472727272730026,199.034787071621992,2051.000000000000000,2797.000000000000000,2266.636363636359874,237.980108384151009,1920.000000000000000,2908.000000000000000,2386.345454545450139,226.258146420298004,2051.000000000000000,2926.000000000000000,3451.781818181820199,83.990010629370502 ,3287.000000000000000,3596.000000000000000,2250.545454545449957,126.818303706058003,2035.000000000000000,2481.000000000000000
"30"  ,123.000000000000000 ,665.983739837398048 ,43.595379462612200 ,484.000000000000000 ,728.000000000000000 ,1031.837398373980022,59.956456055077197 ,796.000000000000000 ,1139.000000000000000,1234.308943089429931,85.965503001209697 ,815.000000000000000 ,1341.000000000000000,1566.471544715449909,67.373965541891593 ,1383.000000000000000,1712.000000000000000,2470.317073170730055,202.131726124618012,2082.000000000000000,2858.000000000000000,2660.926829268290021,223.055759063377991,2238.000000000000000,3089.000000000000000,2673.211382113820036,240.724189227469992,2069.000000000000000,3103.000000000000000,2721.658536585369802,246.760746581743007,2232.000000000000000,3169.000000000000000,3300.081300813009875,61.668813158089002 ,3102.000000000000000,3430.000000000000000,2113.536585365849987,146.299955328866986,1797.000000000000000,2387.000000000000000
"15"  ,213.000000000000000 ,603.291079812207158 ,42.120780570924502 ,483.000000000000000 ,700.000000000000000 ,933.859154929577016 ,57.913475419211103 ,735.000000000000000 ,1055.000000000000000,1222.854460093899888,88.191325255359786 ,914.000000000000000 ,1411.000000000000000,1518.727699530520113,62.362535869384303 ,1360.000000000000000,1661.000000000000000,2296.286384976529916,85.423294802346604 ,2092.000000000000000,2609.000000000000000,2494.253521126760006,101.912196528300996,2253.000000000000000,2814.000000000000000,2485.211267605629928,128.363382573259997,2216.000000000000000,2825.000000000000000,2628.136150234739489,119.814066874296003,2356.000000000000000,2997.000000000000000,3448.262910798119719,142.986793112841013,3108.000000000000000,3727.000000000000000,2396.582159624409996,169.868120491940999,2077.000000000000000,2791.000000000000000
"9"   ,353.000000000000000 ,642.492917847025865 ,55.622107491051402 ,384.000000000000000 ,769.000000000000000 ,976.841359773370982 ,69.121457581172606 ,662.000000000000000 ,1136.000000000000000,1232.082152974500104,120.708874720381004,613.000000000000000 ,1485.000000000000000,1492.600566572240041,75.052910879567506 ,1185.000000000000000,1728.000000000000000,2494.314447592069428,103.122776784813993,2209.000000000000000,2802.000000000000000,2803.382436260620125,129.341946492452990,2421.000000000000000,3087.000000000000000,2807.917847025500123,167.884824372075002,2317.000000000000000,3407.000000000000000,2928.079320113310132,147.115579360059996,2508.000000000000000,3242.000000000000000,3382.968838526910076,117.388373684124986,3026.000000000000000,3656.000000000000000,2312.674220963169773,155.968159769748979,1857.000000000000000,2685.000000000000000
"50"  ,80.000000000000000  ,371.037500000000023 ,48.822448600431400 ,305.000000000000000 ,577.000000000000000 ,669.987499999999955 ,54.623798251706098 ,607.000000000000000 ,918.000000000000000 ,499.399999999999977 ,105.408139862948985,342.000000000000000 ,891.000000000000000 ,1062.987499999999955,59.393664954343599 ,988.000000000000000 ,1280.000000000000000,2641.724999999999909,116.681864893124001,2402.000000000000000,2879.000000000000000,3046.224999999999909,139.736367963555011,2773.000000000000000,3347.000000000000000,3153.150000000000091,195.186901666781011,2641.000000000000000,3579.000000000000000,3361.612500000000182,165.617409785474962,3035.000000000000000,3704.000000000000000,2079.687500000000000,184.918633748995006,1847.000000000000000,2586.000000000000000,1074.525000000000091,186.270252488219995,834.000000000000000 ,1600.000000000000000
"51"  ,190.000000000000000 ,543.026315789473983 ,66.193354276512906 ,316.000000000000000 ,646.000000000000000 ,862.910526315789980 ,86.585904951264894 ,557.000000000000000 ,1015.000000000000000,1222.384210526319976,206.899880608795996,577.000000000000000 ,1526.000000000000000,1479.631578947369917,118.648344637945002,1145.000000000000000,1715.000000000000000,2269.257894736840171,144.338380408804994,1990.000000000000000,2660.000000000000000,2471.663157894739925,203.646291061220012,2050.000000000000000,3070.000000000000000,2428.031578947369781,311.192856130227995,1995.000000000000000,3373.000000000000000,2531.663157894739925,237.832634698313001,2086.000000000000000,3191.000000000000000,3278.805263157889840,228.122748387662995,2732.000000000000000,3684.000000000000000,2043.163157894739925,260.745085655853984,1483.000000000000000,2656.000000000000000
"53"  ,80.000000000000000  ,576.862499999999955 ,65.787872328945497 ,438.000000000000000 ,684.000000000000000 ,870.262500000000045 ,88.160489980891398 ,700.000000000000000 ,1035.000000000000000,976.799999999999955 ,134.876258338118987,659.000000000000000 ,1232.000000000000000,1287.262500000000045,83.250688026958585 ,1153.000000000000000,1473.000000000000000,2257.400000000000091,130.347209163483001,1912.000000000000000,2581.000000000000000,2525.687500000000000,148.489832047582013,2142.000000000000000,2915.000000000000000,2576.012499999999818,183.783271765992993,2196.000000000000000,3013.000000000000000,2755.675000000000182,126.497288208284985,2466.000000000000000,3063.000000000000000,3058.487500000000182,214.015259940362995,2665.000000000000000,3472.000000000000000,2252.150000000000091,279.360440463931980,1824.000000000000000,2813.000000000000000
"61"  ,35.000000000000000  ,789.828571428570967 ,78.693181450000694 ,641.000000000000000 ,910.000000000000000 ,1237.057142857139979,120.365849870825002,997.000000000000000 ,1411.000000000000000,1599.571428571430033,194.121897075959993,1217.000000000000000,1956.000000000000000,1874.142857142860066,108.712557545424005,1582.000000000000000,2012.000000000000000,2595.171428571430624,160.638521076926963,2336.000000000000000,2985.000000000000000,2802.085714285709855,168.244285180206987,2556.000000000000000,3210.000000000000000,2747.914285714290145,186.393223088838994,2470.000000000000000,3267.000000000000000,2956.685714285710219,182.999802543859005,2729.000000000000000,3419.000000000000000,3685.542857142860157,122.268350687462998,3364.000000000000000,3827.000000000000000,2599.314285714289781,120.481087465936994,2362.000000000000000,2767.000000000000000
"31"  ,128.000000000000000 ,711.335937500000000 ,47.639769885094204 ,466.000000000000000 ,801.000000000000000 ,1038.554687500000000,49.061235815499899 ,737.000000000000000 ,1131.000000000000000,1387.406250000000000,101.804849404164997,940.000000000000000 ,1571.000000000000000,1583.414062500000000,58.978646522032598 ,1392.000000000000000,1718.000000000000000,2088.710937500000000,113.223571760759015,1929.000000000000000,2384.000000000000000,2236.640625000000000,134.317331060545996,2034.000000000000000,2556.000000000000000,2164.250000000000000,131.009767021844993,1931.000000000000000,2636.000000000000000,2283.234375000000000,152.603675066168989,2072.000000000000000,2709.000000000000000,3378.812500000000000,89.656979738044001 ,3021.000000000000000,3518.000000000000000,2146.101562500000000,94.018748326647298 ,1813.000000000000000,2297.000000000000000
"35"  ,95.000000000000000  ,672.442105263158055 ,88.579296821028606 ,390.000000000000000 ,833.000000000000000 ,1054.978947368419995,110.628665723360996,734.000000000000000 ,1266.000000000000000,1142.505263157890113,174.312685155288989,580.000000000000000 ,1487.000000000000000,1563.936842105259984,140.555872931206011,1292.000000000000000,1770.000000000000000,2650.557894736839899,188.076303878575999,2171.000000000000000,3051.000000000000000,2920.242105263159829,220.050947475536987,2377.000000000000000,3548.000000000000000,2984.842105263160192,256.686095065111999,2318.000000000000000,3725.000000000000000,3127.031578947369781,256.115351863660976,2474.000000000000000,3767.000000000000000,2940.810526315789957,144.702798480258963,2398.000000000000000,3169.000000000000000,2003.747368421049941,220.126364503172994,1256.000000000000000,2333.000000000000000
