DN,count,mean_0,stdev_0,min_0,max_0,mean_1,stdev_1,min_1,max_1,mean_2,stdev_2,min_2,max_2,mean_3,stdev_3,min_3,max_3,mean_4,stdev_4,min_4,max_4,mean_5,stdev_5,min_5,max_5,mean_6,stdev_6,min_6,max_6,mean_7,stdev_7,min_7,max_7,mean_8,stdev_8,min_8,max_8,mean_9,stdev_9,min_9,max_9
"2",55.000000000000000,241.654545454545001,23.361267550131402,195.000000000000000,298.000000000000000,585.709090909090946,39.930807157748902,502.000000000000000,672.000000000000000,358.018181818181972,43.013990363640701,282.000000000000000,509.000000000000000,905.854545454545018,30.649402254951902,852.000000000000000,990.000000000000000,2829.927272727270065,103.819618239101004,2573.000000000000000,3029.000000000000000,3247.963636363640035,129.736051649655991,2987.000000000000000,3540.000000000000000,3369.127272727269883,165.951025187983987,2946.000000000000000,3712.000000000000000,3528.345454545450139,144.395703509204992,3143.000000000000000,3790.000000000000000,2071.490909090910009,124.486928173986996,1882.000000000000000,2318.000000000000000,1035.709090909090037,113.826650646087003,856.000000000000000,1216.000000000000000
"28",55.000000000000000,456.927272727273021,23.377620309029101,395.000000000000000,532.000000000000000,663.000000000000000,31.020303983991798,580.000000000000000,745.000000000000000,835.981818181817971,65.037166271548500,693.000000000000000,918.000000000000000,1076.545454545449957,52.763209047178897,964.000000000000000,1153.000000000000000,1645.200000000000045,71.176202847942903,1535.000000000000000,1851.000000000000000,1860.200000000000045,94.167384461372606,1710.000000000000000,2079.000000000000000,1883.018181818179983,98.805924794065604,1693.000000000000000,2075.000000000000000,2087.272727272730208,112.385819348224999,1914.000000000000000,2380.000000000000000,2334.836363636360147,98.195150298204993,2095.000000000000000,2441.000000000000000,1395.672727272730071,85.185865317150203,1196.000000000000000,1505.000000000000000
"30",123.000000000000000,408.276422764228016,31.083784400749298,331.000000000000000,471.000000000000000,633.943089430894133,33.855842126800297,507.000000000000000,701.000000000000000,643.219512195121865,50.967449687314399,526.000000000000000,769.000000000000000,1037.341463414629970,26.985676002582899,938.000000000000000,1095.000000000000000,1849.650406504069906,61.332870835426696,1721.000000000000000,2035.000000000000000,2066.975609756099857,67.334187771613699,1895.000000000000000,2258.000000000000000,2077.723577235769881,73.707808249430002,1912.000000000000000,2360.000000000000000,2281.910569105689774,80.107203594346799,2081.000000000000000,2543.000000000000000,2049.097560975610122,75.779924526327406,1874.000000000000000,2206.000000000000000,1153.235772357719952,68.044835905863593,1002.000000000000000,1308.000000000000000
"15",213.000000000000000,375.769953051642972,37.072196754004104,296.000000000000000,464.000000000000000,738.464788732394027,47.548435380657601,577.000000000000000,832.000000000000000,795.821596244130887,117.170236188134993,579.000000000000000,1108.000000000000000,1285.089201877930009,78.793954644444298,1098.000000000000000,1442.000000000000000,2494.262910798119719,189.747390130402010,2132.000000000000000,3035.000000000000000,2809.145539906100112,215.874466581842029,2343.000000000000000,3426.000000000000000,2886.539906103289923,271.400481350621988,2370.000000000000000,3563.000000000000000,3068.798122065729331,236.090487921523987,2579.000000000000000,3720.000000000000000,2748.516431924880180,199.832349455978999,2460.000000000000000,3230.000000000000000,1616.525821596239894,187.625770497094010,1340.000000000000000,2151.000000000000000
"9",353.000000000000000,313.212464589235026,36.091151378544097,172.000000000000000,454.000000000000000,563.736543909348029,58.037519667520499,394.000000000000000,689.000000000000000,681.813031161473077,74.606308761251015,389.000000000000000,851.000000000000000,985.866855524079028,80.410465846436594,825.000000000000000,1167.000000000000000,2001.209631728049999,184.588320256586996,1610.000000000000000,2524.000000000000000,2347.730878186970131,204.661315524547007,1912.000000000000000,2918.000000000000000,2401.373937677049980,218.322794796871989,1906.000000000000000,3058.000000000000000,2596.229461756369801,221.947542005461003,2119.000000000000000,3182.000000000000000,2475.960339943339932,171.196536484912997,2161.000000000000000,2801.000000000000000,1462.507082152970042,118.021187334849998,1214.000000000000000,1662.000000000000000
"50",80.000000000000000,311.500000000000000,22.907629595200099,270.000000000000000,378.000000000000000,513.687500000000000,29.602682802643500,463.000000000000000,588.000000000000000,373.512499999999989,41.111762999925404,315.000000000000000,490.000000000000000,842.075000000000045,33.509785081413099,801.000000000000000,960.000000000000000,2170.324999999999818,63.772891149529798,2061.000000000000000,2361.000000000000000,2587.512499999999818,69.477980074193496,2456.000000000000000,2804.000000000000000,2701.987500000000182,125.749549537405002,2425.000000000000000,3079.000000000000000,2965.849999999999909,72.775726235569294,2836.000000000000000,3235.000000000000000,1893.587500000000091,107.211454818519996,1761.000000000000000,2272.000000000000000,901.950000000000045,77.982617342552004,803.000000000000000,1151.000000000000000
"51",190.000000000000000,482.494736842104999,44.069059244946700,366.000000000000000,598.000000000000000,712.152631578946966,53.185239512789693,553.000000000000000,836.000000000000000,821.731578947368121,135.871658056792995,484.000000000000000,1165.000000000000000,1149.973684210530109,76.123780723542097,937.000000000000000,1350.000000000000000,1979.468421052629992,93.253177330051898,1763.000000000000000,2196.000000000000000,2218.536842105259893,121.668585375286995,1935.000000000000000,2485.000000000000000,2213.473684210529882,158.098746324976986,1850.000000000000000,2658.000000000000000,2414.910526315789866,127.553650481060004,2071.000000000000000,2733.000000000000000,2304.210526315790048,147.133628550765991,2025.000000000000000,2634.000000000000000,1327.342105263159965,142.408585050457987,1078.000000000000000,1656.000000000000000
"53",80.000000000000000,227.125000000000000,53.002358438092202,122.000000000000000,344.000000000000000,538.312500000000000,71.879398599584704,373.000000000000000,686.000000000000000,509.437500000000000,122.421128704013014,300.000000000000000,745.000000000000000,959.649999999999977,89.789500668952300,808.000000000000000,1134.000000000000000,2345.550000000000182,250.469629781810994,1947.000000000000000,2924.000000000000000,2700.337500000000091,314.711800800812057,2222.000000000000000,3382.000000000000000,2805.562500000000000,369.043541177474026,2185.000000000000000,3796.000000000000000,2993.437500000000000,326.453665999179009,2555.000000000000000,3723.000000000000000,2338.762499999999818,139.738747537292994,2067.000000000000000,2614.000000000000000,1389.912499999999909,162.202810519752006,1074.000000000000000,1631.000000000000000
"61",35.000000000000000,561.371428571428964,59.444529612406797,429.000000000000000,645.000000000000000,842.485714285714039,97.870073365172303,666.000000000000000,1034.000000000000000,1151.171428571429942,142.144393387247987,832.000000000000000,1387.000000000000000,1331.000000000000000,96.286948599424605,1142.000000000000000,1464.000000000000000,1807.257142857140025,62.035256985393502,1695.000000000000000,1908.000000000000000,2015.799999999999955,56.071278167114599,1916.000000000000000,2121.000000000000000,2021.742857142859975,71.511555157247699,1878.000000000000000,2140.000000000000000,2247.657142857140116,41.201044287983400,2172.000000000000000,2332.000000000000000,2664.571428571429806,128.805892657106000,2336.000000000000000,2813.000000000000000,1702.114285714289963,126.790185978663999,1395.000000000000000,1869.000000000000000
"31",128.000000000000000,435.359375000000000,41.863808881831197,342.000000000000000,516.000000000000000,670.429687500000000,38.456987650024999,581.000000000000000,740.000000000000000,747.226562500000000,114.004089914461005,532.000000000000000,902.000000000000000,1100.210937500000000,51.571165163098001,999.000000000000000,1191.000000000000000,1858.507812500000000,94.236676085198496,1758.000000000000000,2122.000000000000000,2094.843750000000000,112.293094949014005,1941.000000000000000,2406.000000000000000,2101.781250000000000,138.041357348378000,1916.000000000000000,2504.000000000000000,2313.273437500000455,127.817396499588995,2163.000000000000000,2662.000000000000000,2160.031250000000000,158.227780467940988,1855.000000000000000,2398.000000000000000,1264.367187500000000,153.341668379207988,997.000000000000000,1482.000000000000000
