DN    ,count               ,mean_0              ,stdev_0            ,min_0               ,max_0               ,mean_1              ,stdev_1            ,min_1               ,max_1               ,mean_2              ,stdev_2            ,min_2               ,max_2               ,mean_3              ,stdev_3            ,min_3               ,max_3               ,mean_4              ,stdev_4            ,min_4               ,max_4               ,mean_5              ,stdev_5            ,min_5               ,max_5               ,mean_6              ,stdev_6            ,min_6               ,max_6               ,mean_7              ,stdev_7            ,min_7               ,max_7               ,mean_8              ,stdev_8            ,min_8               ,max_8               ,mean_9              ,stdev_9            ,min_9               ,max_9
"2"   ,55.000000000000000  ,464.654545454544973 ,20.613927494148900 ,420.000000000000000 ,515.000000000000000 ,757.399999999999977 ,27.146788910442702 ,700.000000000000000 ,817.000000000000000 ,591.418181818182006 ,51.731031917985902 ,518.000000000000000 ,759.000000000000000 ,1067.690909090910054,29.614731523893099 ,1024.000000000000000,1160.000000000000000,2703.836363636360147,146.899406704844012,2363.000000000000000,2977.000000000000000,3081.145454545449866,183.030903905631021,2669.000000000000000,3413.000000000000000,3168.072727272729935,246.637975399352996,2567.000000000000000,3725.000000000000000,3287.199999999999818,197.266073372248002,2793.000000000000000,3677.000000000000000,2173.236363636359783,94.795093566652994 ,2037.000000000000000,2367.000000000000000,1255.381818181820108,126.856362474795006,1066.000000000000000,1462.000000000000000
"28"  ,55.000000000000000  ,645.872727272727047 ,48.673155787108200 ,526.000000000000000 ,744.000000000000000 ,993.127272727272953 ,62.674956468673898 ,899.000000000000000 ,1113.000000000000000,1304.218181818180028,106.879248394502000,1011.000000000000000,1489.000000000000000,1510.509090909089991,71.363927169195094 ,1408.000000000000000,1629.000000000000000,2156.218181818179801,207.210100113933038,1859.000000000000000,2666.000000000000000,2324.290909090910191,240.028368132637013,1967.000000000000000,2883.000000000000000,2259.090909090909918,283.740313766948020,1869.000000000000000,3030.000000000000000,2402.599999999999909,268.281264789468025,1974.000000000000000,3015.000000000000000,3244.472727272730026,78.647562309583293 ,3062.000000000000000,3387.000000000000000,2053.381818181820108,109.474416241639005,1834.000000000000000,2264.000000000000000
"30"  ,123.000000000000000 ,575.764227642275955 ,34.116262479748698 ,439.000000000000000 ,629.000000000000000 ,961.349593495934982 ,53.917815988603898 ,762.000000000000000 ,1052.000000000000000,1045.926829268290021,69.008097734822599 ,743.000000000000000 ,1170.000000000000000,1477.682926829269945,62.460914607924693 ,1313.000000000000000,1622.000000000000000,2657.601626016260070,277.826745748267001,2124.000000000000000,3202.000000000000000,2883.097560975610577,304.949214117243002,2302.000000000000000,3488.000000000000000,2905.552845528459784,309.362093623870976,2143.000000000000000,3459.000000000000000,2947.300813008130262,321.047234535061989,2295.000000000000000,3564.000000000000000,3086.691056910569841,57.316940259202497 ,2944.000000000000000,3217.000000000000000,1874.479674796750032,112.225355072750006,1643.000000000000000,2080.000000000000000
"15"  ,213.000000000000000 ,526.497652582159958 ,33.576247277742503 ,437.000000000000000 ,605.000000000000000 ,859.197183098591154 ,49.958176768072697 ,696.000000000000000 ,968.000000000000000 ,1057.126760563380003,72.013480704211204 ,805.000000000000000 ,1229.000000000000000,1393.408450704230063,59.488284275011701 ,1246.000000000000000,1530.000000000000000,2320.150234741779968,116.781548856170986,1984.000000000000000,2691.000000000000000,2540.018779342719881,139.592532455612002,2156.000000000000000,3003.000000000000000,2519.483568075119820,153.515920022699987,2064.000000000000000,2918.000000000000000,2669.122065727699919,150.341511018532003,2252.000000000000000,3176.000000000000000,3151.751173708919850,127.666979304546999,2859.000000000000000,3370.000000000000000,2097.798122065729785,130.489107462150002,1845.000000000000000,2392.000000000000000
"9"   ,353.000000000000000 ,543.566572237960031 ,41.688396492759303 ,347.000000000000000 ,639.000000000000000 ,870.549575070822016 ,52.550500128346400 ,632.000000000000000 ,997.000000000000000 ,1015.158640226630041,88.731321916529396 ,547.000000000000000 ,1210.000000000000000,1317.184135977339793,54.913905528065499 ,1093.000000000000000,1509.000000000000000,2575.396600566569759,110.568526621819998,2262.000000000000000,2917.000000000000000,2950.813031161470008,149.393752722238986,2502.000000000000000,3273.000000000000000,2947.087818696879822,179.224626370890007,2400.000000000000000,3484.000000000000000,3067.643059490079850,163.636975441135007,2592.000000000000000,3424.000000000000000,3051.838526912180441,84.367664597531899 ,2787.000000000000000,3285.000000000000000,1975.512747875349987,110.712775816865999,1646.000000000000000,2253.000000000000000
"50"  ,80.000000000000000  ,324.037500000000023 ,38.489664484792399 ,271.000000000000000 ,483.000000000000000 ,611.674999999999955 ,45.270991354595502 ,559.000000000000000 ,813.000000000000000 ,442.162500000000023 ,81.912031194631993 ,319.000000000000000 ,752.000000000000000 ,991.000000000000000 ,50.857457788000303 ,931.000000000000000 ,1183.000000000000000,2572.212500000000091,94.023656294774199 ,2369.000000000000000,2749.000000000000000,2986.737500000000182,114.008632112669005,2748.000000000000000,3211.000000000000000,3096.099999999999909,163.082692389360005,2670.000000000000000,3425.000000000000000,3309.562500000000000,134.374485574522993,3038.000000000000000,3588.000000000000000,1984.662499999999909,151.883611648332987,1796.000000000000000,2409.000000000000000,991.700000000000045 ,146.957446695431003,806.000000000000000 ,1416.000000000000000
"51"  ,190.000000000000000 ,488.384210526315940 ,55.783166404707899 ,282.000000000000000 ,570.000000000000000 ,807.468421052632038 ,73.754896188520405 ,524.000000000000000 ,936.000000000000000 ,1115.705263157889931,178.315389910772979,534.000000000000000 ,1375.000000000000000,1396.905263157889976,103.303894801441999,1104.000000000000000,1601.000000000000000,2265.873684210529973,168.579608758001001,1964.000000000000000,2755.000000000000000,2477.852631578949968,222.031861406894990,2024.000000000000000,3094.000000000000000,2419.936842105259984,316.938824084706994,1954.000000000000000,3290.000000000000000,2536.878947368419631,251.970438089162002,2076.000000000000000,3240.000000000000000,3096.400000000000091,197.954828902237011,2625.000000000000000,3428.000000000000000,1872.757894736839944,209.043865971489993,1425.000000000000000,2317.000000000000000
"53"  ,80.000000000000000  ,517.424999999999955 ,51.006024712400702 ,402.000000000000000 ,607.000000000000000 ,819.012500000000045 ,77.620383227635699 ,663.000000000000000 ,967.000000000000000 ,868.712499999999977 ,96.045768856258903 ,618.000000000000000 ,1053.000000000000000,1213.625000000000000,61.278648686227797 ,1111.000000000000000,1362.000000000000000,2342.987500000000182,173.871878754208979,1943.000000000000000,2815.000000000000000,2642.237500000000182,208.199955237168012,2194.000000000000000,3232.000000000000000,2670.675000000000182,224.773403478684997,2221.000000000000000,3199.000000000000000,2869.612500000000182,169.922357083192992,2539.000000000000000,3358.000000000000000,2859.000000000000000,160.065334761793991,2535.000000000000000,3161.000000000000000,2012.099999999999909,199.454483878503993,1660.000000000000000,2406.000000000000000
"61"  ,35.000000000000000  ,702.228571428571058 ,64.428293800292707 ,584.000000000000000 ,825.000000000000000 ,1138.828571428570058,97.736887405236700 ,934.000000000000000 ,1296.000000000000000,1439.685714285709992,161.186185991920013,1111.000000000000000,1780.000000000000000,1735.942857142860021,88.709686074078405 ,1490.000000000000000,1865.000000000000000,2574.800000000000182,186.638972035190989,2339.000000000000000,3061.000000000000000,2797.914285714290145,203.210463404263010,2547.000000000000000,3319.000000000000000,2713.257142857140025,206.221232269269990,2443.000000000000000,3343.000000000000000,2946.599999999999909,224.387165408364979,2712.000000000000000,3536.000000000000000,3386.171428571430624,109.127148106150003,3078.000000000000000,3499.000000000000000,2291.657142857140116,110.233160073692005,2045.000000000000000,2427.000000000000000
"31"  ,128.000000000000000 ,641.562500000000000 ,40.869438748556902 ,442.000000000000000 ,720.000000000000000 ,966.375000000000000 ,39.250056422046796 ,719.000000000000000 ,1035.000000000000000,1273.453125000000000,102.743611742710996,927.000000000000000 ,1441.000000000000000,1492.515625000000000,50.839563051425202 ,1318.000000000000000,1609.000000000000000,2062.960937500000000,157.357529730527006,1827.000000000000000,2419.000000000000000,2219.531250000000000,180.924699936863988,1948.000000000000000,2616.000000000000000,2144.023437500000000,168.390456686390962,1880.000000000000000,2559.000000000000000,2281.093750000000000,194.481237582583987,2000.000000000000000,2786.000000000000000,3174.218750000000000,88.265699234851795 ,2833.000000000000000,3309.000000000000000,1976.484375000000000,97.996222358092396 ,1677.000000000000000,2127.000000000000000
"35"  ,95.000000000000000  ,577.221052631579028 ,66.596143736573197 ,364.000000000000000 ,700.000000000000000 ,948.884210526315997 ,81.845321570227881 ,713.000000000000000 ,1120.000000000000000,979.031578947367962 ,132.893370520622000,551.000000000000000 ,1252.000000000000000,1417.273684210530064,106.601309531021997,1232.000000000000000,1585.000000000000000,2608.526315789470118,169.722479491647988,2159.000000000000000,3016.000000000000000,2896.515789473679888,203.775578640247005,2371.000000000000000,3516.000000000000000,2952.126315789470027,233.798706023812997,2268.000000000000000,3636.000000000000000,3098.663157894739925,234.397898224471021,2491.000000000000000,3725.000000000000000,2699.126315789470027,102.765716001095996,2309.000000000000000,2879.000000000000000,1744.505263157890113,164.128055459832979,1176.000000000000000,1990.000000000000000
"44"  ,295.000000000000000 ,410.833898305084972 ,72.349418123290704 ,311.000000000000000 ,695.000000000000000 ,718.691525423728990 ,97.267828032264603 ,558.000000000000000 ,1034.000000000000000,612.200000000000045 ,128.633651610030000,425.000000000000000 ,1077.000000000000000,1134.766101694920053,122.958137627816996,949.000000000000000 ,1448.000000000000000,2811.830508474579801,129.767184585779006,2525.000000000000000,3134.000000000000000,3249.091525423730218,148.335578926822990,2869.000000000000000,3624.000000000000000,3348.816949152540019,184.068459196390990,2891.000000000000000,3821.000000000000000,3526.823728813560137,163.257536562796986,3085.000000000000000,3948.000000000000000,2262.579661016950013,190.208727794328013,1901.000000000000000,2750.000000000000000,1274.061016949149916,201.580548051401991,951.000000000000000 ,1829.000000000000000
"3"   ,829.000000000000000 ,490.136308805790009 ,61.444543130871402 ,312.000000000000000 ,665.000000000000000 ,826.580217129071002 ,89.223203771536902 ,606.000000000000000 ,1070.000000000000000,800.683956574186027 ,180.662332146993037,431.000000000000000 ,1156.000000000000000,1213.586248492159939,151.525141339681994,929.000000000000000 ,1596.000000000000000,2680.044632086850015,258.759721394577014,2021.000000000000000,3674.000000000000000,3038.069963811819889,299.876069293470948,2275.000000000000000,4120.000000000000000,3096.679131483720084,340.020382752516014,2090.000000000000000,4265.000000000000000,3241.126658624849824,308.474381567003036,2427.000000000000000,4349.000000000000000,2741.295536791320046,461.791698908217995,1891.000000000000000,3423.000000000000000,1826.123039807000168,413.556101507558992,1061.000000000000000,2463.000000000000000
"6"   ,321.000000000000000 ,517.529595015575978 ,56.587100143477599 ,369.000000000000000 ,670.000000000000000 ,860.118380062305050 ,78.170956514345207 ,676.000000000000000 ,1076.000000000000000,1045.183800623050047,139.572541127400996,628.000000000000000 ,1435.000000000000000,1376.252336448600090,101.228277928336993,1158.000000000000000,1618.000000000000000,2472.137071651090082,214.387688901783008,1994.000000000000000,2988.000000000000000,2747.598130841120110,243.688653555093993,2179.000000000000000,3232.000000000000000,2741.738317757010009,294.951574514209028,2086.000000000000000,3464.000000000000000,2866.364485981309826,283.977928032819023,2171.000000000000000,3509.000000000000000,3089.096573208720201,167.573006535866995,2623.000000000000000,3500.000000000000000,2012.651090342679709,199.811512134861971,1477.000000000000000,2514.000000000000000
"7"   ,525.000000000000000 ,511.828571428571024 ,52.640661645266803 ,332.000000000000000 ,630.000000000000000 ,877.758095238095052 ,79.201938711130097 ,643.000000000000000 ,1056.000000000000000,977.156190476189977 ,129.663107164319001,554.000000000000000 ,1221.000000000000000,1414.603809523810014,107.218543246931006,1127.000000000000000,1632.000000000000000,3014.923809523810178,224.274678883979021,2390.000000000000000,3532.000000000000000,3378.100952380949821,249.980524621281006,2635.000000000000000,3987.000000000000000,3411.419047619050161,289.036692411467982,2594.000000000000000,4193.000000000000000,3519.699047619049907,251.180694552517991,2784.000000000000000,4112.000000000000000,3106.184761904759853,186.527524308365003,2508.000000000000000,3390.000000000000000,2022.611428571429997,214.570842460069997,1322.000000000000000,2372.000000000000000
