DN    ,count               ,mean_0              ,stdev_0            ,min_0               ,max_0               ,mean_1              ,stdev_1            ,min_1               ,max_1               ,mean_2              ,stdev_2            ,min_2               ,max_2               ,mean_3              ,stdev_3            ,min_3               ,max_3               ,mean_4              ,stdev_4            ,min_4               ,max_4               ,mean_5              ,stdev_5            ,min_5               ,max_5               ,mean_6              ,stdev_6            ,min_6               ,max_6               ,mean_7              ,stdev_7            ,min_7               ,max_7               ,mean_8              ,stdev_8            ,min_8               ,max_8               ,mean_9              ,stdev_9            ,min_9               ,max_9
"2"   ,55.000000000000000  ,604.709090909090946 ,39.814231927453200 ,538.000000000000000 ,738.000000000000000 ,931.072727272727093 ,48.858394989424902 ,849.000000000000000 ,1111.000000000000000,1076.381818181820108,110.655871446217006,844.000000000000000 ,1394.000000000000000,1409.672727272730071,74.481430582954701 ,1303.000000000000000,1594.000000000000000,2260.254545454550225,190.830952744183008,1975.000000000000000,2631.000000000000000,2514.963636363640035,227.669185250129971,2169.000000000000000,2968.000000000000000,2551.199999999999818,292.852788198364010,1979.000000000000000,3072.000000000000000,2761.872727272730117,272.773210272605979,2395.000000000000000,3298.000000000000000,2942.563636363639944,126.741317715109005,2730.000000000000000,3241.000000000000000,2014.181818181820063,137.422852553861986,1780.000000000000000,2257.000000000000000
"28"  ,55.000000000000000  ,839.963636363636056 ,55.513749927169698 ,751.000000000000000 ,956.000000000000000 ,1173.727272727270247,76.242414205648501 ,1082.000000000000000,1342.000000000000000,1649.945454545450048,100.922672668662003,1515.000000000000000,1850.000000000000000,1753.090909090909918,76.547315971834607 ,1630.000000000000000,1900.000000000000000,2041.327272727269929,84.688985366601997 ,1875.000000000000000,2223.000000000000000,2199.145454545449866,104.516066137261006,1997.000000000000000,2399.000000000000000,2172.072727272729935,142.250021746462011,1941.000000000000000,2430.000000000000000,2330.509090909089991,121.076938001523999,2105.000000000000000,2598.000000000000000,3673.090909090909918,64.632944451099505 ,3537.000000000000000,3770.000000000000000,2469.254545454550225,96.369508429176193 ,2319.000000000000000,2635.000000000000000
"30"  ,123.000000000000000 ,824.292682926829002 ,51.431433220072897 ,645.000000000000000 ,922.000000000000000 ,1149.073170731709979,63.759045739679699 ,917.000000000000000 ,1275.000000000000000,1603.861788617889943,112.762940459342005,1087.000000000000000,1761.000000000000000,1707.178861788619997,72.071461863120803 ,1537.000000000000000,1842.000000000000000,2013.552845528460011,67.032559161488706 ,1883.000000000000000,2150.000000000000000,2165.739837398370128,69.539921002893607 ,2012.000000000000000,2292.000000000000000,2136.390243902440034,123.184563259159006,1897.000000000000000,2568.000000000000000,2245.837398373979795,98.549511063632394 ,2009.000000000000000,2432.000000000000000,3548.333333333329847,67.705687422025093 ,3308.000000000000000,3667.000000000000000,2311.211382113820036,67.689170506158305 ,2107.000000000000000,2456.000000000000000
"15"  ,213.000000000000000 ,793.422535211268041 ,73.947456225496197 ,582.000000000000000 ,1014.000000000000000,1115.093896713620097,91.608944372202302 ,886.000000000000000 ,1381.000000000000000,1666.107981220659894,151.220795035252991,1214.000000000000000,2046.000000000000000,1826.760563380280018,111.008897925116997,1622.000000000000000,2100.000000000000000,2187.582159624409996,97.674657597675505 ,1991.000000000000000,2443.000000000000000,2378.356807511740044,117.505818455474994,2132.000000000000000,2662.000000000000000,2397.859154929580200,159.726797627746009,2039.000000000000000,2954.000000000000000,2591.295774647890084,139.927210966466987,2265.000000000000000,2888.000000000000000,3882.619718309860218,166.279263237901006,3554.000000000000000,4250.000000000000000,2788.075117370890439,188.852378184282998,2407.000000000000000,3278.000000000000000
"9"   ,353.000000000000000 ,841.186968838526923 ,71.118012918841998 ,551.000000000000000 ,1007.000000000000000,1188.787535410760029,87.847961784251694 ,845.000000000000000 ,1423.000000000000000,1702.127478753539890,164.273739666171991,905.000000000000000 ,2072.000000000000000,1858.456090651560089,109.198000541097002,1568.000000000000000,2200.000000000000000,2281.623229461759820,100.420096140460998,2077.000000000000000,2534.000000000000000,2483.379603399429925,112.196270968156995,2231.000000000000000,2849.000000000000000,2497.555240793200028,152.182056537004001,2080.000000000000000,3111.000000000000000,2687.410764872519849,133.738311289308001,2387.000000000000000,3123.000000000000000,3840.736543909350075,149.013674808949986,3375.000000000000000,4178.000000000000000,2785.926345609069358,189.908202143658997,2322.000000000000000,3213.000000000000000
"50"  ,80.000000000000000  ,561.162500000000023 ,49.804286265137200 ,485.000000000000000 ,730.000000000000000 ,808.387500000000045 ,67.333008391035804 ,707.000000000000000 ,1001.000000000000000,944.500000000000000 ,103.996226805944005,721.000000000000000 ,1256.000000000000000,1275.849999999999909,73.870413391855195 ,1171.000000000000000,1476.000000000000000,1976.049999999999955,95.381034656539796 ,1854.000000000000000,2258.000000000000000,2250.025000000000091,94.858185289702604 ,2116.000000000000000,2540.000000000000000,2340.237500000000182,135.632250724923011,2098.000000000000000,2769.000000000000000,2607.637499999999818,95.209461787812614 ,2431.000000000000000,2888.000000000000000,2693.925000000000182,155.770260482006989,2446.000000000000000,3031.000000000000000,1749.212500000000091,155.924819091961012,1523.000000000000000,2117.000000000000000
"51"  ,190.000000000000000 ,669.231578947368121 ,87.123454660562402 ,433.000000000000000 ,865.000000000000000 ,986.857894736842013 ,108.246953673861995,684.000000000000000 ,1252.000000000000000,1461.573684210530018,245.864573946317989,749.000000000000000 ,1937.000000000000000,1642.605263157890022,155.779544994904001,1316.000000000000000,2061.000000000000000,2195.621052631579914,120.472015143552994,1965.000000000000000,2547.000000000000000,2413.352631578949968,178.170024226076009,2097.000000000000000,3135.000000000000000,2367.368421052629856,298.442945284498023,1878.000000000000000,3503.000000000000000,2520.242105263159829,215.077651329383002,2081.000000000000000,3309.000000000000000,3489.984210526320112,236.432221823869014,2954.000000000000000,4072.000000000000000,2268.526315789470118,240.220328411486008,1813.000000000000000,2885.000000000000000
"53"  ,80.000000000000000  ,710.162500000000023 ,71.210055425275598 ,570.000000000000000 ,850.000000000000000 ,982.562500000000000 ,84.889331343516702 ,798.000000000000000 ,1137.000000000000000,1296.912499999999909,158.562306066301971,960.000000000000000 ,1584.000000000000000,1483.212500000000091,87.181709519161103 ,1284.000000000000000,1655.000000000000000,1917.400000000000091,95.253505865908593 ,1783.000000000000000,2205.000000000000000,2128.387499999999818,124.501791329699003,1951.000000000000000,2487.000000000000000,2216.224999999999909,162.793802559860012,1967.000000000000000,2614.000000000000000,2430.724999999999909,165.929295221362963,2196.000000000000000,2903.000000000000000,3449.875000000000000,203.855705669911003,3052.000000000000000,3847.000000000000000,2662.237500000000182,291.153934827991066,2249.000000000000000,3250.000000000000000
"61"  ,35.000000000000000  ,952.257142857143094 ,86.898298520248900 ,766.000000000000000 ,1111.000000000000000,1377.400000000000091,136.557077056144010,1094.000000000000000,1606.000000000000000,1908.542857142859930,198.926877321814004,1507.000000000000000,2215.000000000000000,2049.371428571429988,146.385688330173991,1693.000000000000000,2264.000000000000000,2364.000000000000000,154.528885554086997,1991.000000000000000,2588.000000000000000,2579.000000000000000,162.950551864488006,2193.000000000000000,2836.000000000000000,2559.257142857140025,186.016340657472995,2168.000000000000000,2906.000000000000000,2810.428571428570194,158.589051939145037,2471.000000000000000,3147.000000000000000,4077.485714285709946,130.538786534557005,3828.000000000000000,4341.000000000000000,2950.685714285710219,97.927275365463203 ,2744.000000000000000,3172.000000000000000
"31"  ,128.000000000000000 ,850.507812500000000 ,60.556604104663698 ,629.000000000000000 ,976.000000000000000 ,1179.914062500000000,75.165018181127905 ,954.000000000000000 ,1351.000000000000000,1660.984375000000000,126.908484875773993,1184.000000000000000,1925.000000000000000,1778.976562500000000,116.008516171490996,1569.000000000000000,2048.000000000000000,2092.546875000000000,130.245066367183995,1878.000000000000000,2386.000000000000000,2255.187500000000000,152.055613013195995,2007.000000000000000,2610.000000000000000,2205.640625000000000,177.262905169730004,1874.000000000000000,2696.000000000000000,2370.226562499999545,196.198445852712013,2033.000000000000000,2858.000000000000000,3630.718750000000000,113.418737602611998,3311.000000000000000,3892.000000000000000,2363.703125000000000,99.375717449002295 ,2082.000000000000000,2556.000000000000000
"35"  ,95.000000000000000  ,856.305263157894956 ,104.999500878673004,516.000000000000000 ,1051.000000000000000,1226.536842105259666,135.715347485512012,815.000000000000000 ,1461.000000000000000,1532.168421052630038,200.863277975268005,849.000000000000000 ,1870.000000000000000,1796.842105263159965,156.511729951917005,1470.000000000000000,2044.000000000000000,2400.305263157889840,149.979294576923991,2090.000000000000000,2752.000000000000000,2635.936842105259984,176.772110207941012,2251.000000000000000,3150.000000000000000,2701.663157894739925,213.796861755041988,2238.000000000000000,3408.000000000000000,2900.800000000000182,208.951007186504000,2428.000000000000000,3513.000000000000000,3423.894736842109978,181.871504422600992,2730.000000000000000,3639.000000000000000,2534.926315789470209,263.510355164337000,1657.000000000000000,2911.000000000000000
"44"  ,295.000000000000000 ,668.925423728814053 ,151.513883867112014,446.000000000000000 ,1086.000000000000000,966.149152542373031 ,168.196247514177998,730.000000000000000 ,1465.000000000000000,1164.630508474579983,274.106865831557002,751.000000000000000 ,1827.000000000000000,1493.135593220340070,197.987532901938010,1220.000000000000000,1951.000000000000000,2258.715254237290083,120.180958815257014,1941.000000000000000,2532.000000000000000,2542.688135593220068,145.306985712498005,2173.000000000000000,2890.000000000000000,2636.081355932200040,169.068818732322995,2115.000000000000000,3002.000000000000000,2882.044067796609852,163.751516865989970,2416.000000000000000,3275.000000000000000,3026.542372881359825,345.610881920454972,2518.000000000000000,3705.000000000000000,2113.033898305080129,388.920027721178997,1583.000000000000000,2914.000000000000000
